symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,avg_vol_4w,avg_vol_13w,avg_vol_26w,vol_change_4w,vol_change_13w,vol_change_26w,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,mom_12m_1m,weekly_vol_ann,spmo_score,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,high_52w_raw,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,rsi14,trend_state,trend_pattern,trend_signal,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,explosive_verdict,is_new_signal_3d
CBOE,Financials,Cboe Global Markets,2026-08-03,297.0,15.15,-0.55,11.62,9.46,0.667,1170085,1463313,1175389,-38.11,64.89,44.84,P+V-,P-V+,P+V+,⚠️ 頂部背離,-0.64,36.9,-0.017,3,70,34,29.3,2.01,9.66,False,True,282.2,13.05,0.943,False,369.38,371.18,-19.59,3.1,21.52,15.0,5.0,1152713.0,1222200.0,3.0,1063800.0,1153380.0,1129380.0,0.942,100.0,57.7,空頭,頭頭低·底底低,多轉空預警,32,1,15,16.2,14,剛爆發,,False
BAX,Health Care,Baxter International,2026-08-03,28.09,22.92,59.92,43.73,42.58,1.0,6967940,7181327,8262102,-0.32,-23.14,1.94,P+V-,P+V-,P+V+,⚠️ 頂部背離,3.7,43.5,0.085,1,1,7,2.2,52.53,15.93,False,True,21.42,35.61,1.184,False,29.99,30.0,-6.33,20.39,24.45,12.0,8.0,7430425.0,6274212.0,1.5,10447100.0,8235460.0,7392860.0,1.413,100.0,76.43,多頭,頭頭高·底底高,多頭確認,3,1,6,2.8,1,,,False
DXCM,Health Care,Dexcom,2026-08-03,87.31,18.68,46.62,18.51,25.58,1.0,5084925,5836501,5158168,-1.69,30.28,-7.46,P+V-,P+V+,P+V-,⚠️ 量能背離,-8.7,45.33,-0.192,2,5,14,5.3,15.11,18.99,False,True,73.45,23.57,1.411,False,89.98,89.98,-2.97,19.0,20.63,11.0,9.0,5851754.0,4147688.0,1.222,9191500.0,5615360.0,5281053.0,1.74,100.0,72.64,多頭,頭頭高·底底高,多頭確認,8,1,3,4.2,2,剛爆發,,False
SOLV,Health Care,Solventum,2026-08-03,88.07,15.46,30.75,13.48,18.29,1.0,1056345,1679258,1468883,-31.04,33.43,38.11,P+V-,P+V+,P+V+,⚠️ 頂部背離,8.66,30.82,0.281,3,9,19,8.0,9.33,5.0,False,True,78.61,14.37,1.242,False,88.65,88.65,-0.65,9.44,13.0,10.0,10.0,1170390.0,942300.0,1.0,1285100.0,1142390.0,1123213.0,1.144,98.31,66.71,多頭,頭頭高·底底高,多頭確認,11,9,11,10.2,4,,,False
ALLE,Industrials,Allegion,2026-08-03,161.28,15.76,17.8,-2.6,7.09,0.667,1462650,1219653,1086181,17.98,28.02,24.78,P+V+,P+V+,P-V+,🚀 健康多頭,-14.46,29.45,-0.491,1,14,58,16.3,8.29,-5.09,False,True,137.9,17.73,1.362,False,181.67,183.11,-11.22,1.99,15.08,11.0,9.0,1661563.0,1219533.0,1.222,1345400.0,1694020.0,1511480.0,0.89,100.0,73.25,多頭,頭頭高·底底高,多頭確認,41,1,21,21.0,22,剛爆發,🚀 暴漲中,True
WAB,Industrials,Wabtec,2026-08-03,296.16,14.38,9.98,28.25,20.22,1.0,1041780,946469,963847,18.81,-3.54,-1.79,P+V+,P+V-,P+V-,➡️ 中性,40.51,28.64,1.415,2,26,12,11.2,5.94,7.55,False,True,269.58,17.35,1.332,False,306.32,306.64,-3.32,-1.47,13.46,11.0,9.0,1173545.0,880733.0,1.222,697800.0,1353500.0,1171020.0,0.596,99.14,63.46,擴散,頭頭高·底底低,多頭確認,7,5,33,11.4,3,,,False
HII,Industrials,Huntington Ingalls Industries,2026-08-03,324.44,12.61,-10.14,-22.33,-10.55,0.333,541790,558009,531610,6.65,10.45,8.88,P+V+,P-V+,P-V+,➡️ 中性,10.84,33.44,0.324,3,72,74,37.9,38.02,1.68,False,True,290.88,23.94,1.395,False,455.9,460.0,-28.84,13.08,10.83,9.0,11.0,641811.0,459954.0,0.818,606000.0,681110.0,617453.0,0.981,98.42,67.14,空頭,頭頭低·底底低,多頭確認,71,8,14,34.4,32,剛爆發,,False
MSFT,Information Technology,Microsoft,2026-08-03,486.73,25.41,19.85,1.92,12.28,1.0,37873045,41070132,39340195,-23.15,9.2,74.65,P+V-,P+V+,P+V+,⚠️ 頂部背離,-25.62,29.91,-0.856,2,21,48,16.9,11.81,4.9,False,True,399.98,27.68,1.344,False,550.01,555.45,-11.51,25.33,26.09,13.0,7.0,41600692.0,30950271.0,1.857,66762100.0,45548180.0,41174160.0,1.621,100.0,78.28,多頭,頭頭高·底底高,多頭確認,34,1,2,14.4,10,剛爆發,,False
HPQ,Information Technology,HP Inc.,2026-08-03,27.12,18.12,31.59,44.01,34.43,1.0,15031370,18644961,19038085,-10.97,-4.05,60.71,P+V-,P+V-,P+V+,⚠️ 頂部背離,-2.82,42.46,-0.066,3,12,23,9.7,20.26,5.61,False,True,24.67,18.4,1.052,False,29.29,29.65,-7.42,2.15,20.0,14.0,6.0,15257714.0,14503233.0,2.333,11622700.0,15356360.0,15408906.0,0.754,100.0,61.51,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,17,1,28,12.8,6,剛爆發,,False
ACN,Information Technology,Accenture,2026-08-03,165.76,18.02,-6.13,-38.66,-16.36,0.333,8067745,8564370,7682874,-35.01,25.92,73.43,P+V-,P-V+,P-V+,➡️ 中性,-45.91,51.1,-0.899,4,55,72,32.9,2.46,3.26,False,True,152.9,26.03,1.145,False,285.21,291.09,-41.88,7.59,22.48,11.0,9.0,8556509.0,7470366.0,1.222,6741900.0,8055070.0,8385160.0,0.804,100.0,62.24,空頭,頭頭低·底底低,多頭確認,68,1,24,32.4,31,剛爆發,,False
NUE,Materials,Nucor,2026-08-03,261.28,14.89,16.26,51.41,33.49,1.0,1336505,1550755,1609878,-30.03,-7.08,1.0,P+V-,P+V-,P+V+,⚠️ 頂部背離,63.64,34.88,1.825,1,5,1,2.2,6.94,14.67,False,True,243.12,14.93,0.988,False,270.24,270.9,-3.31,5.41,16.68,15.0,5.0,1332360.0,1348940.0,3.0,1286400.0,1500050.0,1379646.0,0.932,100.0,65.26,擴散,頭頭高·底底低,,1,1,13,3.4,1,,,False
STLD,Materials,Steel Dynamics,2026-08-03,258.38,12.53,13.25,47.89,30.39,1.0,1166050,1197087,1236638,-16.91,-6.2,-3.43,P+V-,P+V-,P+V-,⚠️ 量能衰竭,87.78,35.49,2.474,2,7,2,3.5,0.56,-0.19,False,True,248.73,13.52,1.0,False,288.09,288.74,-10.31,3.24,13.79,13.0,7.0,1166169.0,1165828.0,1.857,1037700.0,1226100.0,1192973.0,0.87,100.0,62.32,擴散,頭頭高·底底低,,2,1,16,4.4,2,,,False
LYB,Materials,LyondellBasell,2026-08-03,60.0,11.03,-17.89,22.94,9.75,0.667,5046060,5344095,6820253,-9.77,-35.59,29.56,P+V-,P-V-,P+V+,⚠️ 頂部背離,6.82,43.41,0.157,3,23,4,9.2,25.6,76.13,False,False,60.15,11.78,1.105,False,82.22,83.94,-27.03,3.41,14.44,11.0,9.0,5270790.0,4771388.0,1.222,6072700.0,4794520.0,4661433.0,1.303,97.69,53.03,收斂,頭頭低·底底高,空轉多預警,8,3,3,5.0,3,,,False
WY,Real Estate,Weyerhaeuser,2026-08-03,25.0,8.33,3.78,-2.15,1.95,0.667,5119600,5577889,5647842,-16.65,-2.45,-1.61,P+V-,P+V-,P-V-,➡️ 中性,-3.4,22.46,-0.151,2,20,24,11.8,66.58,119.91,False,True,23.91,10.42,1.26,False,27.03,27.75,-7.51,5.52,7.82,11.0,9.0,5644027.0,4478633.0,1.222,6142800.0,5299340.0,5191406.0,1.183,97.29,59.79,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,23,3,7,11.8,11,剛爆發,,False
HST,Real Estate,Host Hotels & Resorts,2026-08-03,25.09,7.45,23.29,41.71,28.54,1.0,9050875,9255704,9169486,-14.89,1.9,9.05,P+V-,P+V+,P+V+,⚠️ 頂部背離,62.03,23.45,2.646,3,3,1,2.6,116.0,4.07,False,True,23.64,7.56,1.06,False,25.71,25.71,-2.41,0.48,7.91,14.0,6.0,9207142.0,8686250.0,2.333,9784900.0,9238850.0,9070046.0,1.079,100.0,63.15,多頭,頭頭高·底底高,,1,1,10,2.8,1,,,False
ARE,Real Estate,Alexandria Real Estate Equities,2026-08-03,53.03,7.33,32.62,-6.13,6.92,0.667,1611515,1914876,2216250,-19.19,-23.94,-3.96,P+V-,P+V-,P-V-,➡️ 中性,-30.39,49.4,-0.615,4,2,27,8.0,26.17,1359.96,False,True,50.64,13.03,0.949,False,83.17,88.24,-36.24,3.19,6.34,11.0,9.0,1573281.0,1658244.0,1.222,2387700.0,1726200.0,1613746.0,1.48,90.02,58.1,擴散,頭頭高·底底低,,17,9,1,10.6,6,剛爆發,,False
CEG,Utilities,Constellation Energy,2026-08-03,273.29,14.18,-12.42,-4.94,-2.03,0.333,2703650,3613272,3510756,-34.54,6.02,32.01,P+V-,P-V+,P-V+,➡️ 中性,-27.47,45.04,-0.61,1,31,30,15.8,5.3,2.41,False,True,262.65,8.93,0.895,False,410.41,412.7,-33.41,1.37,11.32,12.0,8.0,2582125.0,2885937.0,1.5,2329800.0,2739230.0,2675900.0,0.871,95.5,58.48,多頭,頭頭高·底底高,空轉多預警,22,3,21,14.2,14,剛爆發,,False
AES,Utilities,AES Corporation,2026-08-03,14.71,1.82,4.29,2.2,2.63,1.0,7918820,9232813,11197709,-3.5,-29.86,22.03,P+V-,P+V-,P+V+,⚠️ 頂部背離,14.24,27.76,0.513,2,3,21,6.1,108.27,33.04,False,True,14.54,0.85,1.252,True,17.23,17.65,-14.62,0.38,2.17,12.0,7.0,8633650.0,6895585.0,1.714,7474500.0,6540730.0,6762366.0,1.105,99.08,67.8,擴散,頭頭高·底底低,,8,1,12,6.0,2,剛爆發,,False
PCG,Utilities,PG&E Corporation,2026-08-03,17.43,1.46,5.18,15.56,9.44,1.0,20559750,19465627,21158196,12.1,-14.81,-11.34,P+V+,P+V-,P+V-,➡️ 中性,20.38,27.2,0.749,3,2,2,2.5,11.64,8.83,False,True,17.0,8.43,1.009,False,19.05,19.16,-8.5,-0.97,3.63,13.0,7.0,20623123.0,20442057.0,1.857,39509100.0,27993980.0,23496666.0,1.681,97.3,51.12,多頭,頭頭高·底底高,,1,2,2,1.6,1,,,False
